SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDRETH1,RIDRETH3,RIDEXMON,RIDEXAGM,DMQMILIZ,DMQADFC,DMDBORN4,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDMARTL,RIDEXPRG,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR
91747.0,9.0,2.0,1.0,66.0,,2.0,2.0,2.0,,2.0,,2.0,1.0,6.0,,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,0.0,4.0,2.0,1.0,66.0,2.0,3.0,1.0,,7872.027395,7710.656733,2.0,119.0,3.0,3.0,0.3
91748.0,9.0,2.0,1.0,80.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,1.0,80.0,1.0,4.0,2.0,,13295.49036,13920.936686,2.0,125.0,4.0,4.0,1.33
91749.0,9.0,2.0,2.0,14.0,,2.0,2.0,2.0,174.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,49.0,1.0,2.0,5.0,,12660.570116,14610.595667,2.0,119.0,9.0,9.0,3.17
91750.0,9.0,2.0,2.0,49.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,2.0,49.0,1.0,5.0,1.0,3.0,170568.694682,168732.670275,1.0,130.0,15.0,15.0,4.93
91751.0,9.0,2.0,1.0,1.0,15.0,1.0,1.0,2.0,17.0,,,1.0,1.0,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,,,,,7.0,7.0,3.0,4.0,1.0,1.0,60.0,2.0,3.0,1.0,3.0,10650.198321,10891.39183,2.0,129.0,12.0,12.0,
91752.0,9.0,2.0,2.0,51.0,,5.0,6.0,2.0,,2.0,,2.0,1.0,7.0,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,0.0,0.0,0.0,1.0,56.0,2.0,5.0,1.0,4.0,18344.992201,19597.839478,1.0,122.0,8.0,8.0,2.24
91753.0,9.0,2.0,2.0,48.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,4.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,67.0,1.0,3.0,3.0,,36849.332178,36938.828418,2.0,123.0,3.0,3.0,0.72
91754.0,9.0,1.0,1.0,80.0,,1.0,1.0,,,2.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,2.0,2.0,0.0,0.0,2.0,2.0,80.0,,,1.0,1.0,13065.384526,0.0,2.0,127.0,,,
91755.0,9.0,2.0,1.0,34.0,,2.0,2.0,1.0,,2.0,,2.0,2.0,4.0,,4.0,6.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,5.0,1.0,2.0,0.0,1.0,34.0,2.0,4.0,6.0,,18444.13119,19988.583362,2.0,133.0,4.0,4.0,0.67
91756.0,9.0,2.0,2.0,63.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,63.0,1.0,4.0,1.0,4.0,11408.473696,11078.09373,2.0,127.0,7.0,7.0,2.18
91757.0,9.0,2.0,2.0,1.0,17.0,1.0,1.0,1.0,17.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,1.0,0.0,0.0,1.0,32.0,1.0,2.0,1.0,4.0,14487.972636,15049.994559,2.0,127.0,15.0,15.0,5.0
91758.0,9.0,2.0,2.0,62.0,,2.0,2.0,1.0,,2.0,,2.0,1.0,7.0,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,62.0,2.0,3.0,3.0,,7376.2617,7760.970032,2.0,121.0,13.0,13.0,
91759.0,9.0,2.0,1.0,60.0,,2.0,2.0,1.0,,2.0,,2.0,2.0,4.0,,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,62.0,1.0,4.0,1.0,1.0,8597.766391,8421.518624,1.0,131.0,6.0,6.0,2.09
91760.0,9.0,2.0,1.0,80.0,,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,2.0,80.0,1.0,4.0,1.0,4.0,30161.836655,34215.949101,2.0,126.0,14.0,14.0,5.0
91761.0,9.0,2.0,1.0,6.0,,2.0,2.0,2.0,76.0,,,1.0,1.0,,0.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,0.0,2.0,0.0,1.0,48.0,1.0,5.0,1.0,5.0,18093.768538,20722.90315,2.0,128.0,15.0,15.0,5.0
91762.0,9.0,2.0,1.0,16.0,,2.0,2.0,1.0,199.0,,,1.0,1.0,,11.0,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,44.0,2.0,3.0,1.0,1.0,18485.822008,18310.663641,1.0,120.0,9.0,9.0,2.74
91763.0,9.0,1.0,2.0,1.0,22.0,3.0,3.0,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,3.0,3.0,0.0,1.0,38.0,1.0,4.0,1.0,5.0,25051.358102,0.0,1.0,130.0,9.0,9.0,1.22
91764.0,9.0,2.0,1.0,16.0,,2.0,2.0,2.0,202.0,,,2.0,2.0,4.0,10.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,2.0,3.0,0.0,2.0,48.0,2.0,1.0,5.0,,17532.375969,17161.346016,1.0,119.0,2.0,2.0,0.26
91765.0,9.0,2.0,2.0,2.0,,3.0,3.0,2.0,27.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,1.0,3.0,0.0,2.0,41.0,1.0,4.0,1.0,3.0,16151.420683,17316.201303,2.0,132.0,6.0,6.0,0.82
91766.0,9.0,2.0,1.0,5.0,,5.0,6.0,2.0,64.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,1.0,1.0,0.0,1.0,49.0,2.0,5.0,1.0,3.0,9102.561164,8987.844027,2.0,130.0,9.0,9.0,2.37
91767.0,9.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,0.0,0.0,1.0,34.0,1.0,3.0,6.0,,11812.457584,11827.910791,2.0,132.0,7.0,7.0,1.98
91768.0,9.0,2.0,1.0,15.0,,3.0,3.0,2.0,192.0,,,1.0,1.0,,9.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,4.0,0.0,2.0,46.0,1.0,5.0,1.0,5.0,65681.843169,67173.693705,1.0,122.0,15.0,15.0,5.0
91769.0,9.0,2.0,1.0,19.0,,5.0,7.0,2.0,230.0,2.0,,1.0,1.0,,15.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,32.0,1.0,2.0,4.0,,59296.086984,60919.387219,2.0,131.0,9.0,9.0,2.35
91770.0,9.0,2.0,2.0,2.0,,3.0,3.0,2.0,30.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,1.0,3.0,0.0,1.0,30.0,1.0,2.0,1.0,2.0,19446.05429,19051.00201,1.0,122.0,9.0,9.0,1.69
91771.0,9.0,2.0,2.0,39.0,,1.0,1.0,2.0,,2.0,,2.0,2.0,5.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,0.0,3.0,0.0,1.0,41.0,2.0,1.0,1.0,1.0,22185.815871,23207.025813,1.0,122.0,6.0,6.0,0.61
91772.0,9.0,2.0,1.0,48.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,48.0,1.0,5.0,1.0,5.0,21190.792828,20851.175083,2.0,132.0,9.0,9.0,2.88
91773.0,9.0,2.0,2.0,7.0,,2.0,2.0,2.0,85.0,,,1.0,1.0,,1.0,,,,2.0,1.0,2.0,,,,,,,,4.0,4.0,1.0,1.0,0.0,1.0,36.0,2.0,1.0,6.0,,13701.404519,18308.928803,2.0,129.0,,,
91774.0,9.0,1.0,2.0,19.0,,3.0,3.0,,,2.0,,1.0,1.0,,12.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,0.0,1.0,0.0,2.0,43.0,1.0,1.0,1.0,,24836.076548,0.0,1.0,127.0,2.0,2.0,0.3
91775.0,9.0,2.0,2.0,30.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,0.0,0.0,0.0,2.0,30.0,1.0,5.0,1.0,4.0,89030.331165,91286.859914,2.0,123.0,7.0,7.0,2.18
91776.0,9.0,2.0,1.0,80.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,4.0,,5.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,5.0,5.0,0.0,1.0,2.0,1.0,80.0,2.0,5.0,1.0,,6414.469794,8837.862675,2.0,133.0,6.0,6.0,1.05
91777.0,9.0,2.0,1.0,13.0,,3.0,3.0,2.0,165.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,42.0,1.0,2.0,1.0,3.0,53813.395888,54902.323079,1.0,120.0,8.0,8.0,1.86
91778.0,9.0,1.0,1.0,63.0,,2.0,2.0,,,2.0,,2.0,1.0,6.0,,1.0,1.0,,2.0,2.0,2.0,,,,,,,,4.0,3.0,0.0,1.0,1.0,2.0,55.0,,,1.0,1.0,6535.783484,0.0,1.0,119.0,,,
91779.0,9.0,2.0,1.0,7.0,,5.0,6.0,1.0,88.0,,,1.0,1.0,,0.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,0.0,1.0,0.0,1.0,41.0,2.0,5.0,1.0,5.0,13220.374931,14719.458778,2.0,122.0,15.0,15.0,5.0
91780.0,9.0,2.0,1.0,3.0,,3.0,3.0,2.0,41.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,0.0,0.0,2.0,46.0,1.0,3.0,3.0,,32502.429634,35857.635658,1.0,130.0,10.0,10.0,2.89
91781.0,9.0,2.0,1.0,24.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,3.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,3.0,6.0,,33024.441504,36895.491405,1.0,129.0,5.0,2.0,0.72
91782.0,9.0,2.0,1.0,7.0,,3.0,3.0,1.0,93.0,,,1.0,1.0,,0.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,1.0,3.0,0.0,1.0,43.0,1.0,5.0,1.0,3.0,43804.879369,43612.284386,2.0,127.0,14.0,14.0,2.55
91783.0,9.0,2.0,1.0,80.0,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,3.0,3.0,0.0,0.0,2.0,2.0,78.0,1.0,5.0,1.0,3.0,11308.97764,11400.745908,1.0,128.0,9.0,9.0,2.99
91784.0,9.0,2.0,2.0,80.0,,3.0,3.0,2.0,,2.0,,2.0,1.0,9.0,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,1.0,80.0,2.0,5.0,1.0,4.0,63035.098916,65883.169207,2.0,119.0,15.0,15.0,5.0
91785.0,9.0,2.0,2.0,34.0,,5.0,7.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,34.0,1.0,5.0,5.0,,19753.456129,20763.410526,1.0,123.0,9.0,9.0,3.14
91786.0,9.0,2.0,1.0,16.0,,1.0,1.0,1.0,194.0,,,1.0,1.0,,8.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,3.0,0.0,2.0,42.0,2.0,3.0,1.0,,15372.903399,17278.856843,1.0,121.0,7.0,7.0,1.44
91787.0,9.0,2.0,2.0,80.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,2.0,80.0,1.0,4.0,2.0,,28219.584902,29989.681815,1.0,131.0,5.0,5.0,1.91
91788.0,9.0,2.0,2.0,42.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,1.0,1.0,45.0,1.0,5.0,1.0,5.0,20503.975087,20561.819855,1.0,128.0,14.0,14.0,2.82
91789.0,9.0,2.0,1.0,6.0,,4.0,4.0,2.0,80.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,1.0,4.0,0.0,2.0,31.0,1.0,4.0,5.0,,9648.356358000001,10260.808522,1.0,129.0,4.0,4.0,0.33
91790.0,9.0,2.0,2.0,23.0,,2.0,2.0,2.0,,2.0,,2.0,2.0,5.0,,2.0,5.0,2.0,1.0,2.0,2.0,,,,1.0,2.0,2.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,44.0,2.0,1.0,6.0,,24972.498588,31243.150191,1.0,132.0,,,
91791.0,9.0,2.0,2.0,20.0,,5.0,7.0,1.0,,2.0,,1.0,1.0,,,4.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,51.0,1.0,4.0,1.0,4.0,73456.408687,74336.772398,1.0,125.0,15.0,15.0,5.0
91792.0,9.0,2.0,2.0,68.0,,2.0,2.0,1.0,,2.0,,2.0,1.0,4.0,,5.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,65.0,2.0,3.0,1.0,5.0,8459.537245,8214.55604,1.0,124.0,3.0,3.0,0.7
91793.0,9.0,2.0,2.0,44.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,24.0,1.0,3.0,1.0,,132471.640457,131045.697874,2.0,132.0,8.0,8.0,1.83
91794.0,9.0,2.0,2.0,25.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,3.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,25.0,1.0,3.0,5.0,,32911.542989,33344.307893,1.0,121.0,4.0,4.0,1.07
91795.0,9.0,2.0,1.0,1.0,18.0,4.0,4.0,2.0,18.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,3.0,2.0,0.0,2.0,29.0,1.0,2.0,4.0,,7074.454453,7200.628169,2.0,126.0,2.0,2.0,0.24
91796.0,9.0,2.0,2.0,31.0,,1.0,1.0,2.0,,2.0,,2.0,1.0,99.0,,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,3.0,4.0,1.0,1.0,60.0,2.0,3.0,1.0,3.0,26409.061156,27624.666476,2.0,129.0,12.0,12.0,
91797.0,9.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,2.0,0.0,2.0,1.0,64.0,1.0,4.0,1.0,4.0,10822.081868,10695.430448,1.0,128.0,15.0,15.0,3.84
91798.0,9.0,1.0,1.0,0.0,2.0,3.0,3.0,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,0.0,0.0,1.0,26.0,1.0,3.0,6.0,,14734.401962,0.0,2.0,125.0,6.0,6.0,1.49
91799.0,9.0,2.0,1.0,66.0,,5.0,7.0,2.0,,1.0,2.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,0.0,0.0,1.0,2.0,58.0,1.0,4.0,1.0,4.0,129677.854865,130600.464835,2.0,127.0,6.0,6.0,1.88
91800.0,9.0,2.0,2.0,9.0,,1.0,1.0,1.0,114.0,,,1.0,1.0,,4.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,0.0,1.0,24.0,2.0,2.0,6.0,,12002.693775,12295.5047,1.0,120.0,3.0,3.0,0.46
91801.0,9.0,2.0,2.0,79.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,2.0,79.0,1.0,1.0,1.0,1.0,58958.180268,61037.59877,2.0,123.0,6.0,6.0,1.87
91802.0,9.0,2.0,2.0,7.0,,3.0,3.0,1.0,95.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,0.0,2.0,0.0,2.0,31.0,1.0,2.0,6.0,,20557.510384,20290.505265,2.0,125.0,7.0,7.0,1.32
91803.0,9.0,2.0,2.0,37.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,41.0,1.0,5.0,1.0,3.0,112246.235193,115345.213583,1.0,122.0,14.0,14.0,3.73
91804.0,9.0,2.0,2.0,45.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,3.0,0.0,2.0,45.0,1.0,4.0,1.0,4.0,56000.250571,62539.671622,1.0,127.0,8.0,8.0,1.58
91805.0,9.0,2.0,2.0,7.0,,1.0,1.0,1.0,89.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,2.0,4.0,0.0,1.0,34.0,1.0,2.0,1.0,5.0,12268.141856,12383.52096,1.0,127.0,9.0,9.0,1.47
91806.0,9.0,2.0,2.0,66.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,66.0,1.0,2.0,1.0,3.0,37327.60633,37288.02211,1.0,125.0,6.0,6.0,1.82
91807.0,9.0,2.0,2.0,25.0,,5.0,7.0,1.0,,2.0,,1.0,1.0,,,5.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,28.0,,,5.0,,39768.366158,40173.54922,1.0,130.0,12.0,6.0,2.11
91808.0,9.0,2.0,1.0,19.0,,4.0,4.0,2.0,236.0,2.0,,1.0,1.0,,12.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,2.0,37.0,2.0,3.0,4.0,,12607.112133,12555.482203,2.0,129.0,3.0,3.0,0.35
91809.0,9.0,2.0,1.0,23.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,5.0,,28889.506178,28887.866027,2.0,129.0,14.0,14.0,3.72
91810.0,9.0,2.0,2.0,19.0,,2.0,2.0,1.0,230.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,1.0,39.0,2.0,1.0,1.0,1.0,11790.811254,13745.481063,2.0,133.0,9.0,9.0,2.11
91811.0,9.0,2.0,1.0,49.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,1.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,47.0,1.0,5.0,3.0,,20873.31664,20538.78698,2.0,131.0,3.0,3.0,0.52
91812.0,9.0,2.0,2.0,16.0,,1.0,1.0,1.0,197.0,,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,2.0,4.0,0.0,1.0,34.0,1.0,2.0,1.0,5.0,15891.453577,16105.915047,1.0,127.0,9.0,9.0,1.47
91813.0,9.0,2.0,1.0,17.0,,5.0,6.0,2.0,211.0,2.0,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,2.0,2.0,2.0,80.0,,,2.0,,7148.636358,6896.247686,1.0,119.0,8.0,8.0,1.38
91814.0,9.0,2.0,2.0,62.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,4.0,2.0,2.0,62.0,1.0,3.0,1.0,3.0,9845.729657,9585.755282,1.0,127.0,9.0,9.0,1.93
91815.0,9.0,2.0,1.0,75.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,2.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,1.0,75.0,1.0,2.0,3.0,,13779.979256,14340.523275,1.0,125.0,2.0,2.0,0.81
91816.0,9.0,2.0,1.0,29.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,2.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,28.0,1.0,3.0,6.0,,34548.227933,36871.787703,1.0,125.0,7.0,7.0,3.4
91817.0,9.0,2.0,1.0,59.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,59.0,1.0,5.0,1.0,5.0,153121.679055,159125.220337,2.0,124.0,15.0,15.0,5.0
91818.0,9.0,2.0,2.0,9.0,,1.0,1.0,1.0,111.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,3.0,0.0,2.0,51.0,1.0,5.0,1.0,5.0,10696.765321,12218.668527,1.0,131.0,15.0,1.0,0.0
91819.0,9.0,2.0,1.0,18.0,,3.0,3.0,2.0,218.0,2.0,,1.0,1.0,,11.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,1.0,48.0,1.0,5.0,1.0,5.0,47689.761523,49630.853233,1.0,130.0,15.0,15.0,5.0
91820.0,9.0,2.0,1.0,80.0,,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,1.0,80.0,1.0,4.0,1.0,3.0,50474.357681,53938.99098,1.0,129.0,14.0,14.0,5.0
91821.0,9.0,2.0,2.0,47.0,,5.0,6.0,1.0,,2.0,,2.0,2.0,4.0,,3.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,49.0,2.0,3.0,1.0,3.0,14890.678254,15422.065903,1.0,133.0,8.0,8.0,2.06
91822.0,9.0,2.0,2.0,8.0,,4.0,4.0,2.0,104.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,52.0,1.0,5.0,4.0,,9745.595605,9726.449667,2.0,131.0,8.0,8.0,2.41
91823.0,9.0,2.0,1.0,17.0,,5.0,6.0,1.0,207.0,2.0,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,1.0,2.0,1.0,80.0,,,1.0,,15863.954392,15626.90167,2.0,128.0,14.0,14.0,2.76
91824.0,9.0,2.0,2.0,60.0,,2.0,2.0,1.0,,2.0,,2.0,1.0,6.0,,5.0,3.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,1.0,1.0,1.0,51.0,,,1.0,3.0,6333.773603,6150.352756,1.0,124.0,3.0,3.0,0.31
91825.0,9.0,2.0,1.0,60.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,60.0,1.0,5.0,5.0,,10920.329977,10851.724396,2.0,119.0,14.0,14.0,5.0
91826.0,9.0,2.0,2.0,42.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,1.0,2.0,1.0,1.0,77.0,1.0,2.0,6.0,,17969.658096,18645.937822,1.0,125.0,6.0,6.0,0.95
91827.0,9.0,1.0,2.0,17.0,,1.0,1.0,,,2.0,,2.0,2.0,4.0,11.0,,,,2.0,2.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,0.0,3.0,0.0,2.0,44.0,2.0,3.0,4.0,,16613.186595,0.0,2.0,130.0,8.0,8.0,1.83
